METER_NO,DATE,PMAX_KW
2510203111,2026-01-13,43.24
2510203113,2026-01-13,100.8
2510203114,2026-01-13,16.44
2510203115,2026-01-13,17.36
2510203116,2026-01-13,24.3
2510203117,2026-01-13,39.76
2510203119,2026-01-13,12.08
2510203120,2026-01-13,91.04
2510203121,2026-01-13,41.5
2510203122,2026-01-13,9.6
2510203123,2026-01-13,39.04
2510203127,2026-01-13,4.2
2510203128,2026-01-13,634.5
2510203132,2026-01-13,28
2510203133,2026-01-13,5.2
2510203134,2026-01-13,2.24
2510224049,2026-01-13,34.36
2510317537,2026-01-13,10.03
2510389559,2026-01-13,0
2510389643,2026-01-13,14.73
2510389931,2026-01-13,12.68
2510633383,2026-01-13,4.68
2510633385,2026-01-13,18.12
2510633393,2026-01-13,568.2
2510633395,2026-01-13,10.48
2510633397,2026-01-13,37.92
2510633399,2026-01-13,39.6
2510633400,2026-01-13,48.8
2510633410,2026-01-13,14.7
2510633411,2026-01-13,54.4
2246006313,2026-01-14,0.96
2310396104,2026-01-14,1.54
2310396105,2026-01-14,389.12
2310396106,2026-01-14,322
2310396107,2026-01-14,2343
2310396108,2026-01-14,33.6
2310396110,2026-01-14,309.76
2310396111,2026-01-14,237.92
2410121326,2026-01-14,38
2410121353,2026-01-14,51.68
2410121371,2026-01-14,5.28
2410121424,2026-01-14,5.64
2410121454,2026-01-14,51.52
2410121457,2026-01-14,20.64
2410121574,2026-01-14,109.28
2410131378,2026-01-14,81.2
2410131383,2026-01-14,28.8
2410131384,2026-01-14,259.4
2410131387,2026-01-14,22.2
2410131547,2026-01-14,14.05
2410320615,2026-01-14,1743
2410883990,2026-01-14,17.94
2410883991,2026-01-14,21.5
2410883993,2026-01-14,37.86
2410883994,2026-01-14,8.96
2410932742,2026-01-14,443.28
2411087432,2026-01-14,18.36
2411087433,2026-01-14,19
2411290205,2026-01-14,778.08
2510014481,2026-01-14,183.84
2510014482,2026-01-14,3.32
2510014483,2026-01-14,17.1
2510014484,2026-01-14,185.28
2510178139,2026-01-14,15.9
2510178140,2026-01-14,46.96
2510178141,2026-01-14,29.64
2510203103,2026-01-14,34
2510203104,2026-01-14,45.92
2510203105,2026-01-14,85.6
2510203106,2026-01-14,1.6
2510203108,2026-01-14,72.64
2510203109,2026-01-14,45.28
2510203111,2026-01-14,42.68
2510203113,2026-01-14,114.72
2510203114,2026-01-14,23.52
2510203115,2026-01-14,25.12
2510203116,2026-01-14,33.9
2510203117,2026-01-14,39.44
2510203119,2026-01-14,8.16
2510203120,2026-01-14,96.32
2510203121,2026-01-14,25.4
2510203122,2026-01-14,12.68
2510203123,2026-01-14,42.04
2510203127,2026-01-14,1.64
2510203128,2026-01-14,700
2510203132,2026-01-14,25.52
2510203133,2026-01-14,4.8
2510203134,2026-01-14,2.56
2510224049,2026-01-14,34.02
2510317537,2026-01-14,3.42
2510389559,2026-01-14,0
2510389643,2026-01-14,14.89
2510389931,2026-01-14,12.72
2510633383,2026-01-14,13.88
2510633385,2026-01-14,20.94
2510633393,2026-01-14,499.8
2510633395,2026-01-14,10.92
2510633397,2026-01-14,13.68
2510633399,2026-01-14,25.8
2510633400,2026-01-14,46.4
2510633410,2026-01-14,16.62
2510633411,2026-01-14,68
2246006313,2026-01-15,1.28
2310396105,2026-01-15,293.12
2310396106,2026-01-15,283.6
2310396107,2026-01-15,1890
2310396108,2026-01-15,33.56
2310396110,2026-01-15,321.12
2310396111,2026-01-15,265.76
2410121326,2026-01-15,35
2410121353,2026-01-15,59.52
2410121371,2026-01-15,5.28
2410121424,2026-01-15,8.16
2410121454,2026-01-15,61.28
2410121457,2026-01-15,16.32
2410121574,2026-01-15,101.76
2410131378,2026-01-15,90.4
2410131383,2026-01-15,35.2
2410131384,2026-01-15,275
2410131387,2026-01-15,79.8
2410131547,2026-01-15,17.68
2410320615,2026-01-15,1677.9
2410883991,2026-01-15,23
2410883993,2026-01-15,37.02
2410883994,2026-01-15,9.6
2410932742,2026-01-15,398.64
2411087432,2026-01-15,22.4
2411087433,2026-01-15,10
2411290205,2026-01-15,749.28
2510014481,2026-01-15,212.08
2510014482,2026-01-15,2.8
2510014483,2026-01-15,15
2510014484,2026-01-15,184.48
2510178139,2026-01-15,16.5
2510178140,2026-01-15,50.5
2510178141,2026-01-15,26.32
2510203103,2026-01-15,42.4
2510203104,2026-01-15,51.36
2510203105,2026-01-15,101.5
2510203106,2026-01-15,37.1
2510203108,2026-01-15,74.16
2510203109,2026-01-15,56.32
2510203111,2026-01-15,43.32
2510203113,2026-01-15,87.36
2510203114,2026-01-15,28.44
2510203115,2026-01-15,24.64
2510203116,2026-01-15,34.8
2510203117,2026-01-15,40
2510203119,2026-01-15,8.8
2510203120,2026-01-15,98.08
2510203121,2026-01-15,34
2510203122,2026-01-15,11.4
2510203123,2026-01-15,43.12
2510203127,2026-01-15,2
2510203128,2026-01-15,668
2510203132,2026-01-15,25.2
2510203133,2026-01-15,2.04
2510203134,2026-01-15,3.84
2510224049,2026-01-15,32.11
2510317537,2026-01-15,1.93
2510389559,2026-01-15,0
2510389643,2026-01-15,14.83
2510389931,2026-01-15,12.72
2510633383,2026-01-15,10.96
2510633385,2026-01-15,21.36
2510633393,2026-01-15,614.4
2510633395,2026-01-15,14.48
2510633397,2026-01-15,18.48
2510633399,2026-01-15,34.8
2510633400,2026-01-15,136.8
2510633410,2026-01-15,16.74
2510633411,2026-01-15,80
2246006313,2026-01-16,1.24
2310396105,2026-01-16,350.56
2310396106,2026-01-16,314.4
2310396107,2026-01-16,1734
2310396108,2026-01-16,12.88
2310396110,2026-01-16,318.88
2310396111,2026-01-16,248.16
2410121326,2026-01-16,32.2
2410121353,2026-01-16,84
2410121371,2026-01-16,58.24
2410121424,2026-01-16,9.24
2410121454,2026-01-16,71.68
2410121457,2026-01-16,25.6
2410121574,2026-01-16,106.56
2410131378,2026-01-16,81
2410131383,2026-01-16,33.6
2410131384,2026-01-16,286.6
2410131387,2026-01-16,75.6
2410131547,2026-01-16,21.41
2410320615,2026-01-16,1693.3
2410883991,2026-01-16,24.8
2410883993,2026-01-16,38.64
2410883994,2026-01-16,8
2410932742,2026-01-16,551.76
2411087432,2026-01-16,22.44
2411087433,2026-01-16,9
2411290205,2026-01-16,780.96
2510014481,2026-01-16,239.68
2510014482,2026-01-16,3.28
2510014483,2026-01-16,11.7
2510014484,2026-01-16,190.72
2510178139,2026-01-16,12.9
2510178140,2026-01-16,67.22
2510178141,2026-01-16,26.96
2510203103,2026-01-16,42.8
2510203104,2026-01-16,63.36
2510203105,2026-01-16,73.9
2510203106,2026-01-16,2.6
2510203108,2026-01-16,75.12
2510203109,2026-01-16,59.84
2510203111,2026-01-16,43.4
2510203113,2026-01-16,70.56
2510203114,2026-01-16,34.32
2510203115,2026-01-16,19.4
2510203116,2026-01-16,29.7
2510203117,2026-01-16,39.36
2510203119,2026-01-16,4.32
2510203120,2026-01-16,102.56
2510203121,2026-01-16,28
2510203122,2026-01-16,11.2
2510203123,2026-01-16,37.76
2510203127,2026-01-16,1.68
2510203128,2026-01-16,670.5
2510203132,2026-01-16,35.52
2510203133,2026-01-16,0.96
2510203134,2026-01-16,2.56
2510224049,2026-01-16,31.63
2510317537,2026-01-16,1.98
2510389559,2026-01-16,0
2510389643,2026-01-16,16.19
2510389931,2026-01-16,12.68
2510633383,2026-01-16,26.52
2510633385,2026-01-16,22.74
2510633393,2026-01-16,594.6
2510633395,2026-01-16,14.68
2510633397,2026-01-16,18.24
2510633399,2026-01-16,24.6
2510633400,2026-01-16,160
2510633410,2026-01-16,15.84
2510633411,2026-01-16,84
2246006313,2026-01-17,1.28
2310396105,2026-01-17,25.12
2310396106,2026-01-17,290.8
2310396107,2026-01-17,714
2310396108,2026-01-17,23.96
2310396110,2026-01-17,311.2
2310396111,2026-01-17,257.92
2410121326,2026-01-17,33.6
2410121353,2026-01-17,47.36
2410121371,2026-01-17,56.32
2410121424,2026-01-17,6.72
2410121454,2026-01-17,62.4
2410121457,2026-01-17,19.04
2410121574,2026-01-17,119.68
2410131378,2026-01-17,88.4
2410131383,2026-01-17,29.2
2410131384,2026-01-17,260.2
2410131387,2026-01-17,18.6
2410131547,2026-01-17,20.16
2410320615,2026-01-17,1740.9
2410883991,2026-01-17,31.4
2410883993,2026-01-17,38.58
2410883994,2026-01-17,7.04
2410932742,2026-01-17,447.6
2411087432,2026-01-17,25.4
2411087433,2026-01-17,9.5
2411290205,2026-01-17,621.6
2510014481,2026-01-17,193.04
2510014482,2026-01-17,3.84
2510014483,2026-01-17,5.7
2510014484,2026-01-17,177.6
2510178139,2026-01-17,11.4
2510178140,2026-01-17,48.1
2510178141,2026-01-17,5.52
2510203103,2026-01-17,43.6
2510203104,2026-01-17,55.52
2510203105,2026-01-17,36
2510203106,2026-01-17,1
2510203108,2026-01-17,79.84
2510203109,2026-01-17,47.84
2510203111,2026-01-17,43
2510203113,2026-01-17,130.24
2510203114,2026-01-17,46.44
2510203115,2026-01-17,32.64
2510203116,2026-01-17,23.1
2510203117,2026-01-17,41.12
2510203119,2026-01-17,7.24
2510203120,2026-01-17,46.4
2510203121,2026-01-17,24.4
2510203122,2026-01-17,9.04
2510203123,2026-01-17,42.64
2510203127,2026-01-17,0.6
2510203128,2026-01-17,620
2510203132,2026-01-17,26.44
2510203133,2026-01-17,5.64
2510203134,2026-01-17,3.84
2510224049,2026-01-17,32.53
2510317537,2026-01-17,1.92
2510389559,2026-01-17,0
2510389643,2026-01-17,14.94
2510389931,2026-01-17,12.68
2510633383,2026-01-17,30.56
2510633385,2026-01-17,18.36
2510633393,2026-01-17,433.8
2510633395,2026-01-17,10.44
2510633397,2026-01-17,60.96
2510633399,2026-01-17,24
2510633400,2026-01-17,149.6
2510633410,2026-01-17,14.76
2510633411,2026-01-17,64
2246006313,2026-01-18,1.2
2310396105,2026-01-18,28.32
2310396106,2026-01-18,311.2
2310396107,2026-01-18,96
2310396108,2026-01-18,24.04
2310396110,2026-01-18,184.16
2310396111,2026-01-18,115.68
2410121326,2026-01-18,4.2
2410121353,2026-01-18,2.72
2410121371,2026-01-18,3.84
2410121424,2026-01-18,4.32
2410121454,2026-01-18,41.12
2410121457,2026-01-18,17.44
2410121574,2026-01-18,10.88
2410131378,2026-01-18,80.4
2410131383,2026-01-18,13.6
2410131384,2026-01-18,235.2
2410131387,2026-01-18,75
2410131547,2026-01-18,20.52
2410320615,2026-01-18,750.4
2410883991,2026-01-18,25.9
2410883993,2026-01-18,38.94
2410883994,2026-01-18,8.96
2410932742,2026-01-18,529.2
2411087432,2026-01-18,1.76
2411087433,2026-01-18,9.5
2411290205,2026-01-18,68.64
2510014481,2026-01-18,127.28
2510014482,2026-01-18,0.52
2510014483,2026-01-18,7.2
2510014484,2026-01-18,148.64
2510178139,2026-01-18,13.8
2510178140,2026-01-18,45.02
2510178141,2026-01-18,25.36
2510203103,2026-01-18,51.6
2510203104,2026-01-18,31.04
2510203105,2026-01-18,1.2
2510203106,2026-01-18,2.1
2510203108,2026-01-18,68.16
2510203109,2026-01-18,15.2
2510203111,2026-01-18,33.28
2510203113,2026-01-18,17.28
2510203114,2026-01-18,4.32
2510203115,2026-01-18,19.64
2510203116,2026-01-18,17.7
2510203117,2026-01-18,37.2
2510203119,2026-01-18,3.52
2510203120,2026-01-18,45.28
2510203121,2026-01-18,26.1
2510203122,2026-01-18,1.16
2510203123,2026-01-18,41.36
2510203127,2026-01-18,0.6
2510203128,2026-01-18,612
2510203132,2026-01-18,21.64
2510203133,2026-01-18,0.84
2510203134,2026-01-18,2.56
2510224049,2026-01-18,32.01
2510317537,2026-01-18,1.89
2510389559,2026-01-18,0
2510389643,2026-01-18,10.55
2510389931,2026-01-18,12.69
2510633383,2026-01-18,3.04
2510633385,2026-01-18,16.56
2510633393,2026-01-18,397.8
2510633395,2026-01-18,13.4
2510633397,2026-01-18,27.12
2510633399,2026-01-18,38.4
2510633400,2026-01-18,179.2
2510633410,2026-01-18,13.92
2510633411,2026-01-18,83.2
2246006313,2026-01-19,1.32
2310396105,2026-01-19,332
2310396106,2026-01-19,300.8
2310396107,2026-01-19,2007
2310396108,2026-01-19,33.68
2310396110,2026-01-19,289.6
2310396111,2026-01-19,198.72
2410121326,2026-01-19,38
2410121353,2026-01-19,34.24
2410121371,2026-01-19,54.72
2410121424,2026-01-19,7.2
2410121454,2026-01-19,31.36
2410121457,2026-01-19,17.92
2410121574,2026-01-19,109.44
2410131378,2026-01-19,86.6
2410131383,2026-01-19,42.4
2410131384,2026-01-19,267.6
2410131387,2026-01-19,73.8
2410131547,2026-01-19,18.97
2410320615,2026-01-19,1754.2
2410883991,2026-01-19,23.1
2410883993,2026-01-19,39.18
2410883994,2026-01-19,9.6
2410932742,2026-01-19,559.2
2411087432,2026-01-19,21.6
2411087433,2026-01-19,9
2411290205,2026-01-19,495.84
2510014481,2026-01-19,170.96
2510014482,2026-01-19,5.32
2510014483,2026-01-19,11.1
2510014484,2026-01-19,203.68
2510178139,2026-01-19,14.1
2510178140,2026-01-19,50.6
2510178141,2026-01-19,4.08
2510203103,2026-01-19,50.8
2510203104,2026-01-19,109.76
2510203105,2026-01-19,33.7
2510203106,2026-01-19,2.8
2510203108,2026-01-19,60.4
2510203109,2026-01-19,36.8
2510203111,2026-01-19,42.6
2510203113,2026-01-19,99.04
2510203114,2026-01-19,39
2510203115,2026-01-19,16.4
2510203116,2026-01-19,30.9
2510203117,2026-01-19,39.44
2510203119,2026-01-19,8.6
2510203120,2026-01-19,104
2510203121,2026-01-19,26.6
2510203122,2026-01-19,10.28
2510203123,2026-01-19,42.24
2510203127,2026-01-19,1.88
2510203128,2026-01-19,621
2510203132,2026-01-19,30.36
2510203133,2026-01-19,10.36
2510203134,2026-01-19,7.36
2510224049,2026-01-19,32.12
2510317537,2026-01-19,1.94
2510389559,2026-01-19,0
2510389643,2026-01-19,11.91
2510389931,2026-01-19,12.69
2510633383,2026-01-19,5.2
2510633385,2026-01-19,19.2
2510633393,2026-01-19,553.2
2510633395,2026-01-19,18.52
2510633397,2026-01-19,194.16
2510633399,2026-01-19,32.4
2510633400,2026-01-19,151.2
2510633402,2026-01-19,7.2
2510633410,2026-01-19,18.06
2510633411,2026-01-19,78.4
2246006313,2026-01-20,1.36
2310396105,2026-01-20,342.24
2310396106,2026-01-20,321.2
2310396107,2026-01-20,1908
2310396108,2026-01-20,13.2
2310396110,2026-01-20,295.52
2310396111,2026-01-20,280.8
2410121326,2026-01-20,43.4
2410121353,2026-01-20,34.24
2410121371,2026-01-20,40.64
2410121424,2026-01-20,7.92
2410121454,2026-01-20,45.76
2410121457,2026-01-20,17.6
2410121574,2026-01-20,121.76
2410131378,2026-01-20,96.2
2410131383,2026-01-20,54.8
2410131384,2026-01-20,296
2410131387,2026-01-20,23.4
2410131547,2026-01-20,18.67
2410320615,2026-01-20,1783.6
2410883991,2026-01-20,27.6
2410883993,2026-01-20,38.58
2410883994,2026-01-20,9.28
2410932742,2026-01-20,480.24
2411087432,2026-01-20,23.04
2411087433,2026-01-20,9
2411290205,2026-01-20,475.2
2510014481,2026-01-20,176.16
2510014482,2026-01-20,5.24
2510014483,2026-01-20,13.2
2510014484,2026-01-20,194.08
2510178139,2026-01-20,14.7
2510178140,2026-01-20,42.78
2510178141,2026-01-20,4.56
2510203103,2026-01-20,49.6
2510203104,2026-01-20,152.32
2510203105,2026-01-20,80.2
2510203106,2026-01-20,1.2
2510203108,2026-01-20,60.08
2510203109,2026-01-20,39.68
2510203111,2026-01-20,42.88
2510203113,2026-01-20,149.12
2510203114,2026-01-20,109.32
2510203115,2026-01-20,20
2510203116,2026-01-20,28.8
2510203117,2026-01-20,43.28
2510203119,2026-01-20,8.8
2510203120,2026-01-20,134.72
2510203121,2026-01-20,34.9
2510203122,2026-01-20,11.92
2510203123,2026-01-20,48.4
2510203127,2026-01-20,3.4
2510203128,2026-01-20,622.5
2510203132,2026-01-20,35.28
2510203133,2026-01-20,10.16
2510203134,2026-01-20,2.24
2510224049,2026-01-20,32.23
2510317537,2026-01-20,1.89
2510389559,2026-01-20,0
2510389643,2026-01-20,17.07
2510389931,2026-01-20,12.73
2510633383,2026-01-20,20.88
2510633385,2026-01-20,23.94
2510633393,2026-01-20,631.2
2510633395,2026-01-20,12.64
2510633397,2026-01-20,54.48
2510633399,2026-01-20,34.8
2510633400,2026-01-20,152
2510633402,2026-01-20,5.1
2510633410,2026-01-20,16.08
2510633411,2026-01-20,59.2
2246006313,2026-01-21,1.28
2310396105,2026-01-21,337.76
2310396106,2026-01-21,319.2
2310396107,2026-01-21,720
2310396108,2026-01-21,36.92
2310396110,2026-01-21,340.48
2310396111,2026-01-21,246.72
2410121326,2026-01-21,50
2410121353,2026-01-21,37.28
2410121371,2026-01-21,56.8
2410121424,2026-01-21,6
2410121454,2026-01-21,29.12
2410121457,2026-01-21,17.76
2410121574,2026-01-21,133.92
2410131378,2026-01-21,89.4
2410131383,2026-01-21,37.2
2410131384,2026-01-21,297.4
2410131387,2026-01-21,20.4
2410131547,2026-01-21,25.11
2410320615,2026-01-21,1743
2410883991,2026-01-21,29.7
2410883993,2026-01-21,55.86
2410883994,2026-01-21,9.92
2410932742,2026-01-21,456.24
2411087432,2026-01-21,21
2411087433,2026-01-21,8.5
2411290205,2026-01-21,514.56
2510014481,2026-01-21,184.48
2510014482,2026-01-21,7
2510014483,2026-01-21,12.6
2510014484,2026-01-21,212.16
2510178139,2026-01-21,15
2510178140,2026-01-21,57.58
2510178141,2026-01-21,4.68
2510203103,2026-01-21,64.8
2510203104,2026-01-21,79.84
2510203105,2026-01-21,90.7
2510203106,2026-01-21,3.9
2510203108,2026-01-21,57.12
2510203109,2026-01-21,43.84
2510203111,2026-01-21,43.16
2510203113,2026-01-21,157.76
2510203114,2026-01-21,45.84
2510203115,2026-01-21,21.84
2510203116,2026-01-21,18.6
2510203117,2026-01-21,41.68
2510203119,2026-01-21,7.8
2510203120,2026-01-21,105.92
2510203121,2026-01-21,46.8
2510203122,2026-01-21,11.4
2510203123,2026-01-21,38.28
2510203127,2026-01-21,2.24
2510203128,2026-01-21,662.5
2510203132,2026-01-21,38.28
2510203133,2026-01-21,6.76
2510203134,2026-01-21,2.24
2510224049,2026-01-21,32.38
2510317537,2026-01-21,1.85
2510389559,2026-01-21,0
2510389643,2026-01-21,15.3
2510389931,2026-01-21,12.75
2510633383,2026-01-21,7.08
2510633385,2026-01-21,20.28
2510633393,2026-01-21,590.4
2510633395,2026-01-21,13.28
2510633397,2026-01-21,52.32
2510633399,2026-01-21,44.4
2510633400,2026-01-21,138.4
2510633402,2026-01-21,5.4
2510633410,2026-01-21,15.36
2510633411,2026-01-21,53.6
2246006313,2026-01-22,1.56
2310396105,2026-01-22,367.68
2310396106,2026-01-22,308.8
2310396107,2026-01-22,2640
2310396108,2026-01-22,23.96
2310396110,2026-01-22,315.84
2310396111,2026-01-22,172.96
2410121326,2026-01-22,58
2410121353,2026-01-22,49.12
2410121371,2026-01-22,47.04
2410121424,2026-01-22,7.92
2410121454,2026-01-22,28.64
2410121457,2026-01-22,21.6
2410121574,2026-01-22,119.52
2410131378,2026-01-22,83.4
2410131383,2026-01-22,54
2410131384,2026-01-22,323.8
2410131387,2026-01-22,33.6
2410131547,2026-01-22,22.33
2410320615,2026-01-22,1642.9
2410883991,2026-01-22,17.6
2410883993,2026-01-22,42.54
2410883994,2026-01-22,9.92
2410932742,2026-01-22,256.8
2411087432,2026-01-22,38.92
2411087433,2026-01-22,21
2411290205,2026-01-22,677.52
2510014481,2026-01-22,178
2510014482,2026-01-22,9.8
2510014483,2026-01-22,12.6
2510014484,2026-01-22,208.8
2510178139,2026-01-22,10.5
2510178140,2026-01-22,56.26
2510178141,2026-01-22,6.04
2510203103,2026-01-22,70.8
2510203104,2026-01-22,128.8
2510203105,2026-01-22,66.5
2510203106,2026-01-22,3.3
2510203108,2026-01-22,74.64
2510203109,2026-01-22,57.76
2510203111,2026-01-22,43.56
2510203113,2026-01-22,74.56
2510203114,2026-01-22,90.6
2510203115,2026-01-22,13.08
2510203116,2026-01-22,30.6
2510203117,2026-01-22,45.92
2510203119,2026-01-22,4.36
2510203120,2026-01-22,139.52
2510203121,2026-01-22,45.8
2510203122,2026-01-22,10.84
2510203123,2026-01-22,36.16
2510203124,2026-01-22,0
2510203127,2026-01-22,0.92
2510203128,2026-01-22,673
2510203132,2026-01-22,32.88
2510203133,2026-01-22,4.64
2510203134,2026-01-22,2.24
2510224049,2026-01-22,32.96
2510317537,2026-01-22,2.86
2510389559,2026-01-22,0
2510389643,2026-01-22,13.66
2510389931,2026-01-22,12.75
2510633383,2026-01-22,4.12
2510633385,2026-01-22,22.68
2510633393,2026-01-22,645.6
2510633395,2026-01-22,14.88
2510633396,2026-01-22,32.4
2510633397,2026-01-22,47.76
2510633399,2026-01-22,42.6
2510633400,2026-01-22,148
2510633402,2026-01-22,6
2510633410,2026-01-22,23.04
2510633411,2026-01-22,71.2
2246006313,2026-01-23,1.32
2310396105,2026-01-23,374.88
2310396106,2026-01-23,320.8
2310396107,2026-01-23,2517
2310396108,2026-01-23,34
2310396110,2026-01-23,311.2
2310396111,2026-01-23,245.76
2410121326,2026-01-23,35.6
2410121353,2026-01-23,49.28
2410121371,2026-01-23,52.16
2410121424,2026-01-23,7.92
2410121454,2026-01-23,28.32
2410121457,2026-01-23,21.6
2410121574,2026-01-23,165.28
2410131378,2026-01-23,83.6
2410131383,2026-01-23,56
2410131384,2026-01-23,308
2410131387,2026-01-23,38.4
2410131547,2026-01-23,21.2
2410320615,2026-01-23,1664.6
2410883991,2026-01-23,40.7
2410883993,2026-01-23,39.6
2410883994,2026-01-23,8.96
2410932742,2026-01-23,242.4
2411087432,2026-01-23,22.84
2411087433,2026-01-23,14.5
2411290205,2026-01-23,565.68
2510014481,2026-01-23,170.8
2510014482,2026-01-23,7.04
2510014483,2026-01-23,21.3
2510014484,2026-01-23,212
2510178139,2026-01-23,12.9
2510178140,2026-01-23,51.36
2510178141,2026-01-23,4.68
2510203103,2026-01-23,64
2510203104,2026-01-23,56.48
2510203105,2026-01-23,39.1
2510203106,2026-01-23,3.2
2510203108,2026-01-23,81.92
2510203109,2026-01-23,27.36
2510203111,2026-01-23,43.32
2510203113,2026-01-23,69.92
